brand,model,name,year,unique__id,price,number_images,body_type,km,vehicle_engine
KTM,1190 Adventure EDS,2015 KTM 1190 Adventure EDS,2015,bfd0b12fcf52ee0eb1af25e763a921809040bfb213dd9ad59b44fbee38bf4b2f,11500,19,Adventure Touring,34070,1195
KTM,1190 Adventure EDS,2014 KTM 1190 Adventure EDS,2014,2c966e0d6e4cb68bfddbe198701b6d6deb3e13b60e193f702175813b75fab206,12500,6,Adventure Touring,34692,1195
KTM,1190 Adventure EDS,2016 KTM 1190 Adventure EDS,2016,71ce152293e22f296ccd2e876e0bbf77be983218ec6de2a444b33e4c8b54e23c,13990,12,Adventure Touring,41875,1195
Aprilia,Caponord 1200 Touring,2015 Aprilia Caponord 1200 Touring,2015,7a82e257274d2afcbbd173cfe317f4b4d14a289c784ac5470eb2a970e489bbe2,9900,11,Adventure Sport,11900,1197
Aprilia,Caponord 1200 Touring,2015 Aprilia Caponord 1200 Touring,2015,8ca1e390da5498e827c8dae814dcbc64158c36d8e7dce735a47a6c408ea93fbf,11700,8,Adventure Sport,14100,1197
Aprilia,Caponord 1200 ATC / ABS,2013 Aprilia Caponord 1200 ATC / ABS MY14,2013,b94ccd506fc1c11485011d0c81a60ecdb651995273db9800d11d9ffbf3a7add4,9950,9,Adventure Sport,25800,1197
Aprilia,Caponord 1200 ATC / ABS,2014 Aprilia Caponord 1200 ATC / ABS,2014,84bddc1c538177c1da127b7b2a6e13ae2083fcfc4c7a78612dcab8b7d1d49b74,10990,15,Adventure Sport,10894,1197
Ducati,1098 R,2008 Ducati 1098 R,2008,1bb15991a359e088d3792625644722bb1028f981e4a0b300ce3afad0f9a60863,31000,14,Super Sport,8003,1198
Ducati,1098 R,2008 Ducati 1098 R,2008,dda3baa81eb5ac762283eb917a738473a6849a4e743863483a10fcfefcd901ca,28990,4,Super Sport,5501,1198
Ducati,1098 R,2008 Ducati 1098 R,2008,6b009718e0114fbdc7eb7bf1e78fbe34465d0befab1ac277cafae2312e6013ce,30000,20,Super Sport,10320,1198
Ducati,1198 S,2010 Ducati 1198 S,2010,c3c1886d1259f0a0b0e414afd2be3a94e1611b82a9dcd54a639edbce608d2361,18500,12,Super Sport,14000,1198
Ducati,1198 S,2009 Ducati 1198 S,2009,c80e1846f63ccb3da62d088010f84a35a3cf1f44ec89eef1926cf2b3ef1480b0,16000,8,Super Sport,21000,1198
Ducati,Diavel,2017 Ducati Diavel,2017,1118561f6c01b41079d50a73d2536ea43f01348c935cf87b3b809c52964d50ae,22990,8,Cruiser,649,1198
Ducati,Diavel,2013 Ducati Diavel,2013,6fc1b9b0d369ecc806a9915bb53755b5c0e10d8df205be3f29c43faf726e8d8c,15995,4,Cruiser,11000,1198
Ducati,Diavel,2011 Ducati Diavel,2011,ae5764854c8ba03a384f03c13b9bde5c4896379afdb75c919d2d0e19c60a4f40,12000,9,Cruiser,38000,1198
Ducati,Diavel,2015 Ducati Diavel,2015,33011ddfc5864e7e35d2be1f353dcfca6f4cc9ab7996d2d527337dacd46f329b,23790,24,Cruiser,5053,1198
Ducati,Diavel,2013 Ducati Diavel,2013,6804ad5a9def41dce6b6c9ef936655475051ddfebf8ebb9139a5d125ad5f6fb3,16000,0,Cruiser,20000,1198
Ducati,Diavel,2015 Ducati Diavel,2015,c8c6ff653851d6e25665b6419c0f2df902d31ec61209e923cfca62ae3a78bd95,18888,15,Cruiser,10600,1198
Ducati,Diavel,2011 Ducati Diavel,2011,90c1a6e8efdd0d290e114e7b11d7ea0a6e84c767ab5a2ef1a1175bb7cd9be50b,13990,13,Cruiser,12870,1198
Ducati,Diavel,2016 Ducati Diavel,2016,85d78463d75974a0c50f7e4c395a3e15a2263a541b56f1a1905358e1d3514446,18000,11,Cruiser,193,1198
Ducati,Diavel,2013 Ducati Diavel,2013,65cf58af40aad97d5fb4cee2ebb2975d5b1825247d8e3173e16373329cf9cca6,18990,20,Cruiser,4401,1198
Ducati,Diavel,2015 Ducati Diavel,2015,554c1f5a82c70ebf73be59c5995e6dea53db3d2d1c58903cc23379685eb7e652,17250,15,Cruiser,9500,1198
Ducati,Diavel,2013 Ducati Diavel,2013,39de8269a61acf7d40082bbee044494820ec4ff8a6a9f9ea502728bc1eb117cb,14500,7,Cruiser,20000,1198
Ducati,Diavel,2016 Ducati Diavel,2016,c48ad57334f3c0077b2bf55eef9c70ea4cd68228b382807e3cd0a52638b19023,22500,7,Cruiser,6000,1198
Ducati,Diavel,2013 Ducati Diavel,2013,21aa13590f7b2a6c6f800dd36a6ea5a636e03187e10e4a5e19ed98e177501811,15800,8,Cruiser,7200,1198
Ducati,Diavel,2013 Ducati Diavel,2013,0ffc67e5cb7d3b44868c9568a59dd69d1cf88b6df453da589ed4b6f41d26f3b5,17500,12,Cruiser,5156,1198
Ducati,Diavel,2013 Ducati Diavel,2013,51fc7583587a919a2c4109e0b50c492180489105871bbbd6097d686e2cd9eb80,13000,11,Cruiser,4600,1198
Ducati,Diavel,2016 Ducati Diavel,2016,ef4e53fed92bd68cafac3f6307b49fc9497dad7cdb6417a51e4c6cf335b1f2d0,18999,13,Cruiser,4000,1198
Ducati,Diavel,2013 Ducati Diavel,2013,e39539f7035c263e2b14c9481dab5e9a8a7e878766dc1c7d7e345f0da2d02462,14600,8,Cruiser,11328,1198
Ducati,Diavel,2015 Ducati Diavel,2015,7163bbb502f48b3a42469b6be8a96d01b436ea2795a95b3c1772747556655b9f,20500,8,Cruiser,2600,1198
Ducati,Panigale R,2015 Ducati Panigale R,2015,5d1484e26f2e8c0d1f76a0566b6d3cb9e61ec0876330208279c6b73a82c4ca84,33900,10,Super Sport,5400,1198
Ducati,Panigale R,2017 Ducati Panigale R,2017,423da24726ae5bb775c163c163018a4d3f4c99cd2489cdc6b2586c084f0c011d,33990,10,Super Sport,2919,1198
Ducati,1199 Panigale,2015 Ducati 1199 Panigale,2015,dedb6169185c57cc0e311741b406b010969f28a26142c6e8971b472eb3735608,21000,11,Super Sport,10000,1198
Ducati,1199 Panigale,2013 Ducati 1199 Panigale,2013,b0fccfa8725aa25b085d5bdabdbdb45a8565fdc1c780cefe08da04362da5da50,17500,2,Super Sport,11300,1198
Ducati,1199 Panigale,2012 Ducati 1199 Panigale,2012,f99c286000a1ac722214e4f06295c4204689d4106a486d607d830536fed5450c,19500,5,Super Sport,13000,1198
Ducati,Diavel Carbon,2011 Ducati Diavel Carbon,2011,692a7c2765fc781d905d86266dd8beb1c451c8dec95aebdbef067295dae2bcdc,17000,15,Cruiser,8170,1198
Ducati,Diavel Carbon,2014 Ducati Diavel Carbon MY15,2014,46751f520cbaac43b2d509368a469e8aa36a5f451fbc16ba2cf82eae5f5ce4a7,23990,20,Cruiser,250,1198
Ducati,Diavel Carbon,2015 Ducati Diavel Carbon,2015,0c45f5863440e41477995d3b792329b5d1254ba751d836437514a5e4549b315b,22000,10,Cruiser,13200,1198
Ducati,Diavel Carbon,2012 Ducati Diavel Carbon,2012,d8154034619c71f8d32e9d40f64bb295f438c08561158c3e36aa1dec6be3a5ae,17400,9,Cruiser,27600,1198
Ducati,Diavel Carbon,2013 Ducati Diavel Carbon,2013,be160767fabf4bbf41533393924e313d21777db4030a5a47ee70ac46cd3ec6ae,15500,7,Cruiser,5000,1198
Ducati,Diavel Carbon,2015 Ducati Diavel Carbon,2015,e559eb0423fc730efce682a699c8c62cf0e13b31c30eef2eccd7a00fe6db5f66,24000,24,Cruiser,5680,1198
Ducati,Diavel Strada,2013 Ducati Diavel Strada,2013,4ae77cf79d710388381fb584506f56665bada9e20791f42a5cd08d23378cccac,17900,6,Cruiser,11022,1198
Ducati,1199 Panigale S,2013 Ducati 1199 Panigale S,2013,f09913e5f74f4660177857a6daa2c626aa6674ca552a324bb7126a3256dd3e31,20500,14,Super Sport,10788,1198
Ducati,1199 Panigale S,2012 Ducati 1199 Panigale S,2012,eae12eb04714fd54524259bbccf9da93d5c7c4507b3f3bbbc2fa16d52064a225,21500,4,Super Sport,3800,1198
Ducati,1199 Panigale S,2012 Ducati 1199 Panigale S,2012,120378147dbc606baa337cb33f6f7e7b19ad4e94f47f53cd289940f7026000b2,21500,5,Super Sport,2200,1198
Ducati,1199 Panigale S,2013 Ducati 1199 Panigale S,2013,53aeba5317c2283e3ea06043f9472195993cfa2a7ad17511aeae62a023a878a1,17900,9,Super Sport,20000,1198
Ducati,1199 Panigale S,2012 Ducati 1199 Panigale S,2012,56c03c64257da2c5aa6fd44be4623cd2cfba8bb12b57d5bbf72c73a533a069e1,18000,6,Super Sport,9700,1198
Ducati,Diavel Titanium,2015 Ducati Diavel Titanium,2015,787cf9e48647f7081f2d6a5ce6df6ba0c14d49e6c94400012fb6f5e0fa1652c0,34990,17,Cruiser,7615,1198
Yamaha,VMX1200 (V-Max),2005 Yamaha VMX1200 (V-Max),2005,1de10c37ae9012dd518f414ffa99aeae3f276b585dd2cbb4c53cd1ca16240f16,10000,5,Sport Touring,43965,1198
Yamaha,VMX1200 (V-Max),2000 Yamaha VMX1200 (V-Max),2000,c3172a58aa95be40a9869bed5db9467327be535050a22967e6ce91054cafea51,13900,5,Sport Touring,34600,1198
Yamaha,VMX1200 (V-Max),1999 Yamaha VMX1200 (V-Max),1999,1283c6cc30e277df63d408a9e80f6865a4aa3dce26a1a67b585347c3a6a44921,9500,4,Sport Touring,2300,1198
Ducati,Monster 1200 ABS,2014 Ducati Monster 1200 ABS,2014,8faa5bc56fcd9f616fcc815597f30f3889d8c2fa60c19730b8389892be265f76,14000,5,Naked,8631,1198
Ducati,Monster 1200 ABS,2014 Ducati Monster 1200 ABS,2014,45d79799c5f251c84b15be5eac3df9f44fa47ea5dfe3e5686225826c81dc3937,12800,11,Naked,3900,1198
Ducati,Monster 1200 S ABS,2016 Ducati Monster 1200 S ABS,2016,30855b6b6800a40aa128c892a8ba7c4de79c2225a87474dd31613573a7ce8838,18000,15,Naked,3000,1198
Ducati,Monster 1200 S ABS,2014 Ducati Monster 1200 S ABS MY15,2014,7b6c17a62f6e036d81a07025854c1767626cf91db454cd434e1ea79b20be8ab8,15500,1,Naked,1950,1198
Ducati,Monster 1200 S ABS,2014 Ducati Monster 1200 S ABS,2014,26cf328d50c8fa8020daf30afb17059c19cbc25a7316c049a83419d29bdced67,15000,7,Naked,27796,1198
Ducati,Monster 1200 S ABS,2017 Ducati Monster 1200 S ABS,2017,37fa731c31733e76b4603c0b8c1fa58f6def1c0b876d7ae430d84dce00987014,21000,4,Naked,5000,1198
Ducati,Multistrada 1200 S,2016 Ducati Multistrada 1200 S,2016,5c1fcdbf3cf2a2e5c97c2441ee396c7b4b2981bab4f7b1dd54b9b2e54e0262d6,21790,10,Adventure Sport,2906,1198
Ducati,Multistrada 1200 S,2015 Ducati Multistrada 1200 S,2015,927cba4f660f4a0d504dc022586f1dd7c8ec51ba950e43e95394384b32c3f2d3,17350,15,Adventure Sport,18900,1198
Ducati,1199 Panigale R ABS,2013 Ducati 1199 Panigale R ABS,2013,4910c5941febdfce3c27cc0189a73ee9af6830dbc51615fc721fa5f8ac40a589,32500,8,Super Sport,9000,1198
Ducati,1199 Panigale R ABS,2014 Ducati 1199 Panigale R ABS,2014,7446abe15e5aee968a44c65b182f4580abf879b04787b98a2c1c933d80ace72b,28999,4,Super Sport,6820,1198
Ducati,Multistrada 1200 ABS,2011 Ducati Multistrada 1200 ABS,2011,c1cf67c39e963276e71c92390ccaa5d14430a73a9d803eb74e470fc2a92d6fca,13990,7,Adventure Sport,48750,1198
Ducati,Multistrada 1200 ABS,2010 Ducati Multistrada 1200 ABS,2010,4dbad0f21603a8a8bf91ae1c97bea54b3a0a129600eaadaf9fa36c2eec46028d,10990,16,Adventure Sport,79132,1198
Ducati,Multistrada 1200 ABS,2012 Ducati Multistrada 1200 ABS,2012,a72183128da0a1c831dd7e7cea80e8ed9f02368e76a243a9219ea3141b010d5b,13290,20,Adventure Sport,35451,1198
Ducati,Multistrada 1200 ABS,2012 Ducati Multistrada 1200 ABS,2012,9986f227779e4a02b219a2186210eeb5fc899ca34a438a4ca3ee21ffd57ba2fa,11990,31,Adventure Sport,29347,1198
Ducati,Diavel Carbon ABS Red,2013 Ducati Diavel Carbon ABS Red,2013,e2e19e6be601e317be6c71516dbb86a5fa28b2fbafc5b766d189f90490bae438,14995,6,Cruiser,10790,1198
Ducati,Multistrada 1200 Enduro,2016 Ducati Multistrada 1200 Enduro,2016,eae7c7bec51032a118d8eac69d4edfd61483ac785d0e1dcde6c91b285354f2cc,18500,15,Adventure Touring,38000,1198
Ducati,Multistrada 1200 Enduro,2016 Ducati Multistrada 1200 Enduro,2016,cafadbeeefab7716a065c0bdffc2a5c8d908cfaa8364585a3983fcf21451f2ad,21990,9,Adventure Touring,25027,1198
Ducati,Multistrada 1200 Enduro,2017 Ducati Multistrada 1200 Enduro,2017,cb78a63c1a3e5ac89d653cc34e90890a11b6c932018dd204ea00c5426e97f075,23000,15,Adventure Touring,1500,1198
Ducati,Multistrada 1200 Enduro,2017 Ducati Multistrada 1200 Enduro,2017,32546ed7b3fb8504e43dde78e07cc7d98bbe2425d736040006859531483e6d22,23990,6,Adventure Touring,2,1198
Ducati,Multistrada 1200 Enduro,2017 Ducati Multistrada 1200 Enduro,2017,e98111b80a38cfd803efec8f37b60e88f5bae6670845ddee111f7f6c7759dbce,23990,7,Adventure Touring,2002,1198
Ducati,Multistrada 1200 Enduro,2016 Ducati Multistrada 1200 Enduro,2016,72f774d6d910c771f9f7fa002eded793fff5142c5e61ba2694bffd62e9908e97,19990,11,Adventure Touring,8396,1198
Ducati,Multistrada 1200 Enduro,2016 Ducati Multistrada 1200 Enduro,2016,c29659f2ef4548992bc67b22a09adb6795ef604cb38ac88a50c3a63ef6476054,22990,10,Adventure Touring,2432,1198
Ducati,Multistrada 1200 S Sport,2010 Ducati Multistrada 1200 S Sport,2010,baf86b336b9c3b2ae26106d50aadea92f9146da7b5fa37f3b2923b9c33f394d9,13000,5,Adventure Sport,28600,1198
Ducati,Multistrada 1200 S Sport,2010 Ducati Multistrada 1200 S Sport,2010,66d50ae5fcca4239cc8924aa4bafbc88dcea50cc1384edb837e38841205bfdec,13900,5,Adventure Sport,26200,1198
Ducati,1199 Panigale S Tricolore,2012 Ducati 1199 Panigale S Tricolore,2012,a17519834c3d52d64d8ccce3a8adcaa8511f8fa9a39f1b9d24c8c0dc19b2dbbd,23490,20,Super Sport,17388,1198
Ducati,1199 Panigale S Tricolore,2012 Ducati 1199 Panigale S Tricolore,2012,6f3d4796f58ec808ed349d33933a746d036cb2793dabe9e60ae6c163b2a08340,23000,16,Super Sport,8670,1198
Ducati,1199 Panigale S Tricolore,2013 Ducati 1199 Panigale S Tricolore,2013,13abd8aae99542cd8c5cc74314bc3cae9f3c1bfb417e517c56eac315d17fe32e,21990,5,Super Sport,26442,1198
Ducati,1199 Panigale S Tricolore,2012 Ducati 1199 Panigale S Tricolore,2012,5ab630294ee3a52a77af1917f8415e64df25743d288050cc161edba385384e70,23000,9,Super Sport,9500,1198
Ducati,Multistrada 1200 S Touring,2011 Ducati Multistrada 1200 S Touring,2011,60a6f50bacb52f355c3f00ff020480f05194779f0153d9e9b6ac9618ff56c165,12500,10,Adventure Touring,32500,1198
Ducati,Multistrada 1200 S Touring,2015 Ducati Multistrada 1200 S Touring,2015,541bb9c93667169d480ea785bc6e894d15a702cff779670657305c1fa71a43c0,14990,7,Adventure Touring,39100,1198
Ducati,Multistrada 1200 S Touring,2014 Ducati Multistrada 1200 S Touring,2014,1fa6e1b830728cfd2edee23ac08ce18ee01cd6af9455be52adf324711046dd0c,16900,10,Adventure Touring,14466,1198
Ducati,Multistrada 1200 S Touring,2010 Ducati Multistrada 1200 S Touring,2010,961ff970e367ccbed25cbb3c17adb2899439fe2bdba17725f5b9e1107e963538,10900,7,Adventure Touring,43000,1198
Ducati,Multistrada 1200 Enduro Pro,2018 Ducati Multistrada 1200 Enduro Pro,2018,3da28a2a9c266ea36880a11796579c3a4cb27e563603df1939072cf89b98940c,30990,9,Adventure Touring,3,1198
Ducati,Multistrada 1200 S Pikes Peak,2013 Ducati Multistrada 1200 S Pikes Peak,2013,572f8746ca7c9b17d0cf18c4fcf412646fcc22aa111c93155d95df6d9e69a1ed,16990,14,Adventure Sport,23323,1198
Buell,X1 Lightning,1999 Buell X1 Lightning,1999,399f2590b874021d1afb0162fbe62100612fa747a6ae64ab8b3c0ecb631baf49,10000,4,Naked,32000,1199
Yamaha,Super Tenere (XT1200Z),2013 Yamaha Super Tenere (XT1200Z),2013,d439f4daac823acb16f83b92fa5411848a3228ee0ffcfda17066721f82c7f227,9750,15,Adventure Touring,50900,1199
Yamaha,Super Tenere (XT1200Z),2010 Yamaha Super Tenere (XT1200Z),2010,ccd11d8e61a84784fff4f19a235e32d2f543ed18a995b02bd7ce7a485e2f7d11,24990,23,Adventure Touring,14780,1199
Yamaha,Super Tenere (XT1200Z),2010 Yamaha Super Tenere (XT1200Z),2010,80a2c484e06b49c24f8878c1ca3a25ab774e53e07051e988069359a14306130e,9990,23,Adventure Touring,33027,1199
Harley-Davidson,Sportster Sport (XL1200S),2000 Harley-Davidson Sportster Sport (XL1200S),2000,65a8d2229a3988c25fe3e199aadab760f71ec4fe5d45d166346a6d13e0f4e1b0,43000,17,Cruiser,141,1199
Yamaha,Super Tenere ES (XT1200ZE),2018 Yamaha Super Tenere ES (XT1200ZE) MY17,2018,474445ddf4acbf9aa2b859be51380ee50d3dc540b926a579970dc8ed1880975c,21499,5,Adventure Touring,,1199
Yamaha,Super Tenere ES (XT1200ZE),2015 Yamaha Super Tenere ES (XT1200ZE),2015,963069e1db6902c3556d919e11cdb7a880b111c77435319a78ffe49c589ffa57,21190,5,Adventure Touring,2102,1199
Yamaha,Super Tenere ES (XT1200ZE),2018 Yamaha Super Tenere ES (XT1200ZE) MY17,2018,f347492661ebee1369c5788a5f8dca19128151bf9e2f19d7f92f1f1d1931e92a,21990,32,Adventure Touring,100,1199
BMW,R 1200 CL,2005 BMW R 1200 CL,2005,87a051b2a3fd7b3f3b1c57c6beb1440f060275e4c9e0129cf32d66c0fb3a9e36,8500,9,Sport Touring,56460,1200
BMW,R 1200 CL,2003 BMW R 1200 CL,2003,17b16dedd6616f8379c7ba3e75ef147afa629246cdd875586151fab9a3723a74,14500,8,Sport Touring,11353,1200
Kawasaki,ZRX 1200R,2007 Kawasaki ZRX 1200R,2007,3235fe65a38214beef770ae82353275735cb7307851913a00ac367dd0c292859,7450,11,Sport Touring,46218,1200
Kawasaki,ZRX 1200R,2008 Kawasaki ZRX 1200R,2008,fa00d2b81f1acbbecb9581aec7470a9ac0ea68b948d9ee1384dce3adf8268f8e,10500,13,Sport Touring,21714,1200
Triumph,Thruxton 1200,2016 Triumph Thruxton 1200,2016,c072c8e8e90a74885389a527c75cac3748742cba024bd1cbf928abacbcbe8382,15000,9,Naked,4500,1200
Triumph,Thruxton 1200,2016 Triumph Thruxton 1200,2016,df7a07c2369898f713ad9a6182d3adb2e9210d7a845fe28bce0cc505bdeb7acc,15490,20,Naked,2405,1200
Triumph,Bonneville T120,2017 Triumph Bonneville T120,2017,ea5ab6e3456931ae0deebd8acdb70d4d095b82b3e2d565842cad211029118583,14990,20,Naked,5990,1200
Triumph,Bonneville T120,2018 Triumph Bonneville T120 MY17,2018,e0047ae994fa1b124e886b59a88279561b6662708f483997c6bad0700457c073,14750,5,Naked,11638,1200
Triumph,Bonneville T120,2018 Triumph Bonneville T120 MY17,2018,41247f730c541e14a9ee6ab61e2ed44ac54871cbcdaf1c528b8881527fe6a9ab,17660,20,Naked,160,1200
Triumph,Bonneville T120,2017 Triumph Bonneville T120,2017,22149acc4fff8ebe9c6af70d432d20ef59929d0f0bff9b0a41ceed99fde18c1e,14990,5,Naked,10142,1200
Triumph,Bonneville T120,2017 Triumph Bonneville T120,2017,95a809d09bc33d5d9a0d4f407698c30d7537f2655a0b82e93d65c85246fb36d6,15490,12,Naked,1218,1200
Triumph,Speed Twin 1200,2019 Triumph Speed Twin 1200,2019,44e9cd5561339eb721e831a4269045ceb696bba8b7c2d6e0853ee099145bdbc2,20000,6,Naked,,1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,f1d68bef3ab0d5e354c16d8751ff2dcdf984a48affac876748574e6fbbead1b2,17990,0,Naked,2302,1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,5d36b6249a09d7bd20374ba18dcf12c08cd13d2853d96e0b0161daaa974fefe9,17500,5,Naked,15269,1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,5fdf11b1891e671f5a19c95d1caea615954e57a93cc13de9e67594c22052d2ac,16990,20,Naked,2645,1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,afe25760e23bc805c34c86dab4a05f16509e833cdf7cb6fdf3a9db1025b15d41,18990,20,Naked,12257,1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,4f035b3cc30d60c786b23ba98781303f375e99f524157de5ac5afe82732a2556,18790,8,Naked,4047,1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,8eff068e753df01607a225c71de8621111bdfe48330206d18a7fe47025ad4901,37990,33,Naked,3200,1200
Triumph,Thruxton 1200 R,2016 Triumph Thruxton 1200 R MY17,2016,b82c277ac1dc719d1c90d6b048241066ea63fc9e622d8e67f918081fffc72ab2,18500,8,Naked,8000,1200
Moto Guzzi,Griso 1200 8V SE,2010 Moto Guzzi Griso 1200 8V SE,2010,292ddde54336d0f3444cd4d36dd58f0e6aa8cf63124ec025dc45f09414cdc99d,18500,13,Naked,3300,1200
Triumph,Bonneville Bobber,2016 Triumph Bonneville Bobber MY17,2016,aaa3f8983662c5b2c49ad2345bb53ac99771dacd60ae64e311e916762859f889,15990,17,Naked,1800,1200
Triumph,Bonneville Bobber,2017 Triumph Bonneville Bobber,2017,216b0d62fd22d58d9f924ff9e0633de95b5d1426752f695b3f1b94e555813baa,14995,6,Naked,3500,1200
Triumph,Bonneville Bobber,2017 Triumph Bonneville Bobber,2017,6361671c31432ac6dbd75781824df89160c4cfb58c7ad36b21929f1c6f3d4a16,13800,0,Naked,1800,1200
Triumph,Bonneville Bobber,2017 Triumph Bonneville Bobber,2017,7ae6ff7065f11d1e864ed7bcc67534062a20a7f297395fb5f5a99f21d52c1256,16990,0,Naked,100,1200
Harley-Davidson,1200 Custom (XL1200C),2015 Harley-Davidson 1200 Custom (XL1200C),2015,2e1260ba6355c39c39c5429870decd6b61b706ae63b15f177e562ac7a6262be5,13500,15,Cruiser,17500,1200
Harley-Davidson,1200 Custom (XL1200C),2015 Harley-Davidson 1200 Custom (XL1200C),2015,db32a79c2d6ed065b578fd2882c7be0613809644f9c88a0c022e150d9dd99192,16990,24,Cruiser,24835,1200
Harley-Davidson,1200 Custom (XL1200C),2008 Harley-Davidson 1200 Custom (XL1200C) MY09,2008,2d2fc7767fe95c66f4ffe1c4aeffc34d05874ea98174d4bfa0be9f6891aa5998,8500,9,Cruiser,28694,1200
Harley-Davidson,1200 Custom (XL1200C),2011 Harley-Davidson 1200 Custom (XL1200C),2011,b216a81ada4b2066ce4a16159014d11acca0ff988f400842d918abf62e53735a,10900,13,Cruiser,21151,1200
Harley-Davidson,1200 Custom (XL1200C),2017 Harley-Davidson 1200 Custom (XL1200C) MY18,2017,fe3d8bf18a32b282ec25ac9811d0d1a46d4e3a83e781b2d428e06950d793af3e,13999,5,Cruiser,2900,1200
Harley-Davidson,1200 Custom (XL1200C),2015 Harley-Davidson 1200 Custom (XL1200C),2015,4d7960bbaefbe686d921c7b5c09b280cab80ab919e3ce87c0b7ec02e05edc842,11990,20,Cruiser,29041,1200
Harley-Davidson,1200 Custom (XL1200C),2008 Harley-Davidson 1200 Custom (XL1200C),2008,baf73ed15ccb9c81f2937fb3601798d16f700b89deaa48ac3abf0ba4aa1975c5,11990,23,Cruiser,30939,1200
Harley-Davidson,1200 Custom (XL1200C),2009 Harley-Davidson 1200 Custom (XL1200C),2009,2de19d54198000f3a9b2e5acc979347afc5eb11dc3c9c189ac02b02dc904e950,10990,20,Cruiser,14993,1200
Harley-Davidson,1200 Custom (XL1200C),2010 Harley-Davidson 1200 Custom (XL1200C),2010,c3a548c9b10609914e8a6dccb26d23d415c9910656318f90bbddd926d7d15765,10000,15,Cruiser,24018,1200
Harley-Davidson,1200 Custom (XL1200C),2018 Harley-Davidson 1200 Custom (XL1200C),2018,a98e2382f11d4a5d5631e37747fc48043c8eb51ff860d08864a2ee52f93fd7b5,16990,32,Cruiser,8834,1200
Harley-Davidson,1200 Custom (XL1200C),2014 Harley-Davidson 1200 Custom (XL1200C),2014,a970b46f73c44b85ffc9d3e66e1072355f1ece7fe99357baac419cebbd467e97,13990,34,Cruiser,9135,1200
Harley-Davidson,1200 Custom (XL1200C),2011 Harley-Davidson 1200 Custom (XL1200C),2011,26c5b751a6bf8082e252faba2e492dac9bce1b940af5302a80ed17b18ed85f82,10990,9,Cruiser,26250,1200
Harley-Davidson,1200 Custom (XL1200C),2015 Harley-Davidson 1200 Custom (XL1200C),2015,63648b53f0c6b53461e9cf765ea978d177c2252dfd87189980820851f4d78ce6,14990,17,Cruiser,4180,1200
Harley-Davidson,1200 Custom (XL1200C),2011 Harley-Davidson 1200 Custom (XL1200C) MY12,2011,ea769a05cec390fbceb6834456f895f5fef80a5ed2206c2ecea3d181bd4d61c5,13000,6,Cruiser,17000,1200
Harley-Davidson,1200 Custom (XL1200C),2017 Harley-Davidson 1200 Custom (XL1200C),2017,7626f59c8dfee9c73899c08fd2f96e2af30c2c35b8dbd7ad12905bc3a44deb0e,14990,22,Cruiser,2537,1200
Harley-Davidson,1200 Custom (XL1200C),2011 Harley-Davidson 1200 Custom (XL1200C) MY12,2011,2f7f73b2b25e46dbd87443ab570f245db409985a2d1834ef84fdb51841d3e81b,14999,6,Cruiser,12490,1200
Harley-Davidson,1200 Custom (XL1200C),2015 Harley-Davidson 1200 Custom (XL1200C) MY16,2015,c71612c254687aefd129d8096408c79a3b8adac63297383638abf9136da9dc21,14999,30,Cruiser,26500,1200
Harley-Davidson,1200 Custom (XL1200C),2009 Harley-Davidson 1200 Custom (XL1200C) MY10,2009,d2dc564fd9737f641cfd23fd0db29ff13292fad1517d4ad6ecbcfe8d74f76c6c,9900,8,Cruiser,29300,1200
Harley-Davidson,1200 Custom (XL1200C),2010 Harley-Davidson 1200 Custom (XL1200C),2010,d13089656f766fd1ef4e59486b8affdfc9fa1ba76c1d02c4afaefb9a89608536,10900,9,Cruiser,16260,1200
Harley-Davidson,1200 Custom (XL1200C),2008 Harley-Davidson 1200 Custom (XL1200C) MY09,2008,1eccc7380ccfbcfc8338b4eb625831b9e0c172932d695983eeea42671af3bd35,9990,27,Cruiser,67128,1200
Harley-Davidson,1200 Custom (XL1200C),2008 Harley-Davidson 1200 Custom (XL1200C) MY09,2008,5460b04d42e75d9f17eda950475e5323053addab8bcf04277a67faa232dbd66d,9000,7,Cruiser,20000,1200
Triumph,Bonneville T120 Black,2017 Triumph Bonneville T120 Black,2017,dff5050c2f2ae07323e88175132f21aa1400f5a86b3400d65235c2b57a22bc4e,14999,11,Naked,3300,1200
Triumph,Bonneville T120 Black,2017 Triumph Bonneville T120 Black,2017,8aa0792e3bbc8596e7948f095e40fb86e01de8e7879966054163f7ef706a7640,11990,13,Naked,39246,1200
Triumph,Bonneville Speedmaster,2018 Triumph Bonneville Speedmaster,2018,143400792b5a5ec4693f676f7b64a7a2862e3a76190e71553f6fef5a581d87c2,17790,13,Cruiser,550,1200
